stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
AL,0130448,Goldville,incorporated,43,A,52,"Goldville, AL",0,453,0,0,Goldville town
AL,0124472,Ethelsville,incorporated,43,A,49,"Ethelsville, AL",0,454,0,0,Ethelsville town
AL,0151264,Mooresville,incorporated,43,A,47,"Mooresville, AL",0,455,0,0,Mooresville town
AL,0105692,Benton,incorporated,43,A,41,"Benton, AL",0,456,0,0,Benton town
AL,0123872,Emelle,incorporated,43,A,32,"Emelle, AL",0,457,0,0,Emelle town
AL,0145640,McMullen,incorporated,43,A,32,"McMullen, AL",0,458,0,0,McMullen town
AL,0153376,Natural Bridge,incorporated,43,A,32,"Natural Bridge, AL",0,459,0,0,Natural Bridge town
AL,0148052,Memphis,incorporated,43,A,29,"Memphis, AL",0,460,0,0,Memphis town
AL,0119912,Dayton,incorporated,43,A,28,"Dayton, AL",0,461,0,0,Dayton town
AL,0155848,Oak Hill,incorporated,43,A,14,"Oak Hill, AL",0,462,0,0,Oak Hill town
AL,0114202,Cherokee Ridge,incorporated,43,A,0,"Cherokee Ridge, AL",0,463,0,0,Cherokee Ridge town
